TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,120.4835,no,45-54,south asian,male,Unknown,1.3978,-16.7090,-1.0842,0.0000,0.2328,0.4259,1.5034,1.7454,0.0023,0.6615,-23.3247,59.0122,0.0000,0.0000,0.0000,59.0122,0.0018,0.0002,0.0000,2.5572,0.0003,16.1732,0.0030,0.1576,1.2402,0.0060,74.2346,0.0000,0.0000,0.0150,99.1225,0.0045,0.0192,0.0002,0.0000,0.0000,0.0018,0.0018,1.7454,0.0000,0.0018,2.2977,2.3130,0.0018,0.0280,
