TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,129.3324,no,45-54,black african,male,Unknown,-6.9369,4.7057,-0.8703,0.0017,0.0050,0.4258,0.0265,0.0052,0.1745,1.3528,-0.4430,1.3345,0.0001,0.0001,0.0000,1.3345,0.0001,0.0000,0.0000,0.0001,0.0227,0.1414,0.0007,0.0284,18.2176,0.0390,96.9494,0.0000,0.0000,0.0023,40.4339,0.0008,0.0018,0.0017,0.0017,0.0017,0.0018,0.0018,0.0052,0.0001,0.0018,2.2977,8.5791,0.0018,0.0280,
