TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,120.4544,no,45-54,black african,male,Unknown,8.7082,8.4989,5.4709,0.0018,0.0046,0.4259,0.0239,0.0045,0.1961,0.1964,-0.0052,0.2775,0.0000,0.0114,0.2775,0.0000,0.0001,0.0033,0.0000,0.0000,0.0039,0.0004,0.0000,0.0003,0.1830,0.0000,93.7039,0.0001,0.0000,0.0001,0.0444,0.0002,0.0327,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0000,0.0018,2.2977,2.3243,0.0018,0.0280,
