TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,94.0657,no,35-44,caucasian,male,Flushed,6.6771,-3.4891,17.7333,0.0001,0.1049,0.4259,0.0023,0.0007,41.0796,0.1927,-0.0044,94.2284,0.0000,0.0009,94.2284,0.0000,0.0000,0.0026,0.0002,0.0000,2.6476,0.0090,0.0000,0.0004,0.0000,0.0000,97.5924,99.9264,0.0000,0.0000,0.0005,0.0000,1.3743,0.0001,0.0001,0.0001,0.0030,0.0018,0.0007,0.0000,0.0018,2.2977,2.2977,99.8021,0.0294,
