TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,115.4109,no,25-34,south asian,male,Unknown,10.5301,7.4761,-6.0891,0.0012,0.0072,0.4286,0.0167,0.0024,0.4306,0.1927,-0.8900,11.5852,0.0000,0.0860,11.5852,0.0000,0.0000,0.1498,1.1274,0.0000,7.9749,0.0006,0.0000,3.1725,0.0001,0.0000,94.8083,0.0000,0.0000,0.0000,0.0000,0.0000,20.7552,0.0012,0.0012,0.0012,0.0078,0.0022,0.0024,0.0000,0.0018,2.2977,2.2977,0.0018,0.0943,
