TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,146.5855,no,35-44,south asian,male,Unknown,1.5229,0.5362,3.2153,0.0018,0.0045,0.4259,0.0240,0.0045,0.1929,0.1948,-0.0025,0.0164,0.0000,0.0000,0.0164,0.0001,0.0000,0.0000,0.0000,0.0000,3.2662,0.0082,0.0000,0.0006,0.1035,0.0000,98.6517,0.0000,0.0000,0.0000,0.0030,0.0000,0.0024,0.0018,0.0018,0.0018,0.0033,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
