TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,133.8036,no,45-54,black african,male,Kissing,5.7489,4.2099,-2.8134,0.0018,0.0046,0.5190,0.0236,0.0045,0.1963,0.2241,-2.3249,4.5528,0.0001,0.0000,0.0877,0.0040,0.0004,4.5528,0.0001,0.1423,63.1502,0.0144,0.0000,0.5366,1.4224,0.0001,97.2294,0.0000,0.0000,0.0000,0.0436,0.0000,0.0446,0.0018,0.0018,0.0018,63.9399,0.0018,0.0045,0.0000,0.0018,2.2977,2.3201,0.0018,0.0284,
