TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,111.0374,no,35-44,south asian,male,StuckOutTongue,1.4780,5.6874,-6.4227,0.0018,0.0045,0.4260,0.0240,0.0045,0.1927,0.1930,-0.0030,0.0057,0.0000,0.0002,0.0015,0.0000,0.0000,0.0057,0.0000,0.0000,5.3556,0.0000,0.0000,0.0104,0.0178,0.0000,96.3120,0.0000,0.0000,0.0000,0.0044,0.0000,9.6399,0.0018,0.0018,0.0018,0.0048,0.0018,0.0045,0.0000,0.0018,2.2977,98.4540,0.0018,0.0397,
